date,time_series
2020-01-01,0.0944962723599135
2020-01-02,0.2556772805943845
2020-01-03,-0.1140035745591348
2020-01-04,0.3965811485913978
2020-01-05,-0.0369088145969751
2020-01-06,-0.6078519806911437
2020-01-07,0.0666973804677352
2020-01-08,0.7366481733879109
2020-01-09,-0.2846416653049926
2020-01-10,0.5037648665383558
2020-01-11,-0.0558850220897929
2020-01-12,0.5506221257944144
2020-01-13,0.2310771186122351
2020-01-14,-0.00124040114084
2020-01-15,-0.2521733027679618
2020-01-16,-1.0599641053834414
2020-01-17,-0.1667700559008806
2020-01-18,0.0730344421638136
2020-01-19,-0.0440707482454284
2020-01-20,-0.5241643450126375
2020-01-21,0.0410709574042037
2020-01-22,-0.4462386447031448
2020-01-23,-0.3182177120966469
2020-01-24,-0.0571912145462655
2020-01-25,0.924592339172602
2020-01-26,0.3560342044352144
2020-01-27,1.193123183540323
2020-01-28,0.1729135255711167
2020-01-29,1.227600221229604
2020-01-30,1.041222901782403
2020-01-31,0.6503275988891495
2020-02-01,1.0066504173924566
2020-02-02,0.915083530887832
2020-02-03,0.937537393877562
2020-02-04,1.3158989803151857
2020-02-05,0.779165373923712
2020-02-06,1.1183674588888075
2020-02-07,0.4506415199275363
2020-02-08,1.1353906159809732
2020-02-09,1.1152686226997444
2020-02-10,0.9831731814899802
2020-02-11,1.772732202961627
2020-02-12,0.6359959682263249
2020-02-13,0.4235737467621998
2020-02-14,0.9506751969393076
2020-02-15,0.8397030123434611
2020-02-16,0.6554348648775122
2020-02-17,1.3508742196170809
2020-02-18,-0.3209061321067826
2020-02-19,0.0105162271756444
2020-02-20,-0.1286112155727725
2020-02-21,-0.1466478242981498
2020-02-22,-0.4151298058711093
2020-02-23,0.0284774766406918
2020-02-24,-0.0727363265714661
2020-02-25,0.0168163723681164
2020-02-26,0.3478028709476142
2020-02-27,0.0139911544472169
2020-02-28,-0.0801588624448461
2020-02-29,-0.1530927714238437
2020-03-01,-0.9312694418421557
2020-03-02,-0.1558447232761614
2020-03-03,0.5417696716493134
2020-03-04,-0.2028231777670576
2020-03-05,-0.7101509685481101
2020-03-06,0.0983450228490653
2020-03-07,0.0566423366476836
2020-03-08,0.0368343298312254
2020-03-09,-0.3300366273849293
2020-03-10,-0.6038244023139316
2020-03-11,0.7664224041532424
2020-03-12,-0.4259776887744403
2020-03-13,0.8829010502312602
2020-03-14,1.2655468997624724
2020-03-15,0.954587215106773
2020-03-16,0.4817622281343454
2020-03-17,1.0336935916357683
2020-03-18,0.8927486816259159
2020-03-19,1.4617658367722242
2020-03-20,0.6995103579741007
2020-03-21,0.4284387871071102
2020-03-22,0.7779329542624523
2020-03-23,0.9703614749564649
2020-03-24,1.2174585816108767
2020-03-25,1.206777690391009
2020-03-26,1.6406535285395374
2020-03-27,1.04912752077719
2020-03-28,1.0562107614855558
2020-03-29,1.0043443613297025
2020-03-30,0.8359870965212131
2020-03-31,0.9844730663836364
2020-04-01,1.264435617834454
2020-04-02,1.1033534447131763
2020-04-03,0.9654837034124404
2020-04-04,1.6639231934110934
2020-04-05,1.438009189716306
2020-04-06,0.1468983740292519
2020-04-07,0.2542093733433305
2020-04-08,-0.3802775230917181
2020-04-09,0.5925250262728398
2020-04-10,-0.5972373391521342
2020-04-11,-0.1569850937036425
2020-04-12,-0.1861634994685506
2020-04-13,0.1233282194350038
2020-04-14,-0.2306629059332961
2020-04-15,0.399441397117833
2020-04-16,0.5389111249819769
2020-04-17,0.1115021897020045
2020-04-18,-0.354790404396809
2020-04-19,-0.6798925435789954
2020-04-20,-0.3157077796273546
2020-04-21,-0.1881714245074718
2020-04-22,-0.4654533965789305
2020-04-23,0.088079314108552
2020-04-24,0.2443999827973608
2020-04-25,-0.5986459368076384
2020-04-26,0.2471292260815635
2020-04-27,-0.0197881106402882
2020-04-28,0.0396350175625632
2020-04-29,0.6090251750541731
2020-04-30,0.8737658265832261
2020-05-01,0.4683604889283497
2020-05-02,0.73942885175455
2020-05-03,0.9433032044406392
2020-05-04,0.8913401227059055
2020-05-05,1.394296392267366
2020-05-06,1.5617062070669174
2020-05-07,2.453935162597155
2020-05-08,1.0183563735536547
2020-05-09,0.8542335940875323
2020-05-10,1.435282953377459
2020-05-11,0.7009891994215154
2020-05-12,0.5653570733146178
2020-05-13,1.1481531092608772
2020-05-14,1.2638890263771168
2020-05-15,1.4852933051840802
2020-05-16,1.1801251383247071
2020-05-17,0.4719875403294143
2020-05-18,0.8553213907334417
2020-05-19,0.6031412405295558
2020-05-20,0.8551814136187382
2020-05-21,0.5051643257420129
2020-05-22,0.5112142301298466
2020-05-23,0.625093678173692
2020-05-24,-0.161379767213543
2020-05-25,-0.0223675148470986
2020-05-26,0.1346775406759431
2020-05-27,-0.1369189885668101
2020-05-28,0.1523196092617441
2020-05-29,0.259522323483463
2020-05-30,-0.618783018080114
2020-05-31,0.0988263989002327
2020-06-01,0.3242881794309757
2020-06-02,0.0569706390618132
2020-06-03,-0.0588419987883106
2020-06-04,0.0773622136072288
2020-06-05,0.4835160665043078
2020-06-06,-0.2667166429025959
2020-06-07,-0.1734168431939753
2020-06-08,0.9007017609997204
2020-06-09,-0.9074382557756135
2020-06-10,0.2159821842843628
2020-06-11,-0.0116062191116292
2020-06-12,0.7758894738139972
2020-06-13,0.0725388575321476
2020-06-14,0.0899465979966818
2020-06-15,-0.5946912746134692
2020-06-16,-0.3295527487710524
2020-06-17,1.5103766912035934
2020-06-18,0.8007775637439123
2020-06-19,0.631596570627968
2020-06-20,1.1810879928411393
2020-06-21,-0.0936428824193169
2020-06-22,2.0890873882075693
2020-06-23,0.6410136088393885
2020-06-24,0.9156489400886408
2020-06-25,1.0505626901982936
2020-06-26,0.398121776398881
2020-06-27,1.286641603890288
2020-06-28,0.5807144519341542
2020-06-29,0.8189473905685279
2020-06-30,0.506786975853235
2020-07-01,0.7526481068126634
2020-07-02,1.0449168332122918
2020-07-03,0.4501904294193941
2020-07-04,0.842328196079521
2020-07-05,0.7005518745231054
2020-07-06,1.0056486515009135
2020-07-07,2.2474085902701697
2020-07-08,0.8794189062085231
2020-07-09,1.3118704566975283
2020-07-10,1.3356605098092047
2020-07-11,0.0255856537311439
2020-07-12,-0.1429030827314545
2020-07-13,-0.4959371471641847
2020-07-14,0.6434670534459535
2020-07-15,0.113431528001496
2020-07-16,-0.2924678624296828
2020-07-17,-0.2060571181032399
2020-07-18,-0.906014685373836
2020-07-19,-0.1500834893516315
2020-07-20,0.2256875001612877
2020-07-21,-0.0759863797923558
2020-07-22,0.8877365100942484
2020-07-23,-0.000770832245615
2020-07-24,0.4514549879559429
2020-07-25,0.4933968583586673
2020-07-26,0.4952053970059233
2020-07-27,0.417482864158476
2020-07-28,0.1418480590483969
2020-07-29,0.0466141583367736
2020-07-30,-0.4831473895063743
2020-07-31,-0.1856424709295649
2020-08-01,-0.0555328401699368
2020-08-02,-0.6609042657542824
2020-08-03,-0.0472607430519799
2020-08-04,0.9002549346829358
2020-08-05,0.5061472478952204
2020-08-06,0.2701277372889548
2020-08-07,1.059550417446438
2020-08-08,0.8448111734673704
2020-08-09,0.9901089586372186
2020-08-10,0.8247985598728403
2020-08-11,0.5865465848143192
2020-08-12,1.0289307564202024
2020-08-13,-0.1446371121968963
2020-08-14,0.5508437029071622
2020-08-15,0.91524480664152
2020-08-16,0.8906949969401372
2020-08-17,1.1633931674916644
2020-08-18,0.8026243512925328
2020-08-19,0.7922898119615255
2020-08-20,0.780182252837231
2020-08-21,1.0814532245500057
2020-08-22,0.7786811623972132
2020-08-23,0.8970811179852315
2020-08-24,0.8679642061173027
2020-08-25,0.7913137517772817
2020-08-26,0.7761324535943788
2020-08-27,0.5833514023028754
