date,time_series
2020-01-01,0.1079877379687118
2020-01-02,-0.6036883167817706
2020-01-03,-0.1924518553721599
2020-01-04,0.2560631260816663
2020-01-05,-0.2368545190033569
2020-01-06,2.722015304409984
2020-01-07,-2.042492048536606
2020-01-08,-0.2479311087592676
2020-01-09,0.8928586659810345
2020-01-10,-0.1019657044866984
2020-01-11,0.162387122481426
2020-01-12,-0.3243345917880781
2020-01-13,0.0326901439458074
2020-01-14,-0.4797436915203489
2020-01-15,-0.8322880820254352
2020-01-16,-0.2627052392012142
2020-01-17,-0.1900549880615245
2020-01-18,-0.4308217362752632
2020-01-19,-0.5932400393051651
2020-01-20,-0.7166891878330972
2020-01-21,-0.4753060960512084
2020-01-22,-0.0692872136485757
2020-01-23,-0.6908252438357091
2020-01-24,-0.476655626950634
2020-01-25,0.0831204926251066
2020-01-26,-0.726236780421065
2020-01-27,-0.1072346642142943
2020-01-28,-0.3850518285918146
2020-01-29,-1.0640553273146285
2020-01-30,0.37687603841184
2020-01-31,-0.4358150762868995
2020-02-01,-0.2475670654917847
2020-02-02,-0.4415969337128716
2020-02-03,-0.5033238893701664
2020-02-04,-0.6605088302042486
2020-02-05,-0.1540386359159111
2020-02-06,0.2038610104275343
2020-02-07,-0.7331385348593067
2020-02-08,-1.0267683616888688
2020-02-09,-1.0129630691860227
2020-02-10,-0.0932054452798989
2020-02-11,0.1996721857126158
2020-02-12,-0.1913147363534835
2020-02-13,0.4821985634833864
2020-02-14,-0.2354628393805697
2020-02-15,-0.2909108337614856
2020-02-16,0.5585631471014589
2020-02-17,-0.1720212434347096
2020-02-18,-0.3062667642428355
2020-02-19,0.1272499053140665
2020-02-20,0.1197378679003705
2020-02-21,-0.1205922787405634
2020-02-22,-0.9817386922174048
2020-02-23,-0.0850540783903469
2020-02-24,-0.6197434602881045
2020-02-25,-0.2617632328890581
2020-02-26,0.2674073454438394
2020-02-27,0.0624630583677496
2020-02-28,-0.5343290958818744
2020-02-29,-0.3086811704315876
2020-03-01,-0.0774563018274016
2020-03-02,-0.9410536770824
2020-03-03,-0.1563581200420925
2020-03-04,0.0742171668506459
2020-03-05,-0.2327530653981161
2020-03-06,0.6839885720638987
2020-03-07,-0.1803208189392478
2020-03-08,-0.0484267362863229
2020-03-09,-0.0648346632654435
2020-03-10,-0.2400604724138478
2020-03-11,-0.0179294777215355
2020-03-12,-0.0479839840257124
2020-03-13,-0.1339170155703262
2020-03-14,-0.1546209068133251
2020-03-15,0.4303627957767423
2020-03-16,-0.0731500788192278
2020-03-17,-0.4723312986611647
2020-03-18,-0.2749402934172131
2020-03-19,0.039319767800721
2020-03-20,-0.5185028315532827
2020-03-21,-0.2531893206965964
2020-03-22,-0.9500130770007532
2020-03-23,-0.2163769143887318
2020-03-24,-0.5520554495308938
2020-03-25,0.4581267027638802
2020-03-26,0.1054976361734658
2020-03-27,0.6844663963952033
2020-03-28,-0.2395537592664776
2020-03-29,-0.9845461034485063
2020-03-30,-0.4806380043865066
2020-03-31,-0.6491765560799074
2020-04-01,-0.418754592250826
2020-04-02,0.0048843331064304
2020-04-03,-0.2506858107911218
2020-04-04,-0.1590343371376973
2020-04-05,-0.9207364423563588
2020-04-06,0.1249398313806993
2020-04-07,0.2926495551314752
2020-04-08,-0.1824468966378681
2020-04-09,0.2245761401295023
2020-04-10,-0.1873356334477665
2020-04-11,-0.4965341424414432
2020-04-12,-0.393050964615931
2020-04-13,-0.2926630052879122
2020-04-14,-0.14851120249054
2020-04-15,-0.4344488188962571
2020-04-16,-0.4896831055059016
2020-04-17,-0.1789495697051034
2020-04-18,0.1763116897877813
2020-04-19,-0.7321749501739534
2020-04-20,-0.1136632825222609
2020-04-21,-0.0816047027853687
2020-04-22,-0.2729040553818392
2020-04-23,0.0682676708298826
2020-04-24,-0.1019970261043504
2020-04-25,0.1094678556184174
2020-04-26,-0.5257677904042879
2020-04-27,-0.4541016711160892
2020-04-28,0.025446759397993
2020-04-29,-0.4654858217427025
2020-04-30,-0.299391454012023
2020-05-01,-0.4074417817205077
2020-05-02,-0.2351119786015374
2020-05-03,-0.2873603460190785
2020-05-04,0.0436457584662303
2020-05-05,-0.4898499826974188
2020-05-06,0.3951103962304704
2020-05-07,-0.8191425433150454
2020-05-08,0.2323313297635662
2020-05-09,-0.8433395002518731
2020-05-10,-0.2043027716063634
2020-05-11,0.0328135797380422
2020-05-12,0.6523648330984617
